,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,floor,hasLift,parkingSpace
233,100582080,269000.0,flat,sale,49.0,True,1,1,"Calle Sauco , 19",Madrid,Madrid,Tetuán,es,True,40.4604294,-3.7055245,True,https://www.idealista.com/obra-nueva/100582080/,"Sauco 19 es una Promoción de Obra Nueva ubicada en pleno corazón de Tetuán, en la céntrica calle Sauco con esquina al Paseo de la Dirección, actualmente uno de los barrios con mayor proyección y transformación urbanística residencial de Madrid y a tan solo 15 minutos del Estadio Santiago Bernabéu y el eje de la Castellana. El proyecto está avalado por el prestigioso Grupo Promotor ALMA. Está compuesto por 11 viviendas de 1 y 2 dormitorios con plaza de garaje y trastero que destacan por sus estancias funcionales, su eficiencia energética, y su doble orientación. Sus amplias terrazas, así como sus amenities aportan a este proyecto un alto carácter diferenciador respecto a las construcciones de la zona, al igual que sus zonas comunes, que incluyen piscina, gimnasio, y zona ajardinada. Los pisos de 1 dormitorio parten desde los 229.000 +IVA y los de 2 dormitorios parten desde los 389.000 € + IVA. Todas las viviendas se entregan con plaza de garaje (valorada en 25.000€) y trastero incluidos en el precio. El proyecto cuenta ya con licencia y en breve iniciará la construcción cuya finalización está prevista para finales de 2024. * Las imágenes son orientativas y no contractuales.",newdevelopment,True,5490.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle Sauco , 19'}",True,False,3,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
234,100812437,190000.0,flat,sale,58.0,False,2,1,Calle de Francos Rodríguez,Madrid,Madrid,Tetuán,es,False,40.4585645,-3.7062637,False,https://www.idealista.com/inmueble/100812437/,"Magnífica vivienda ÍNTEGRAMENTE A REFORMAR, en excepcional ubicación, en la calle Francos Rodríguez, junto a la calle Pamplona y la Glorieta Rocío Durcal, 4ª planta, ascensor, interior y muy luminoso (vistas despejadas en una de sus estancias y orientación sur).  58 m2 construidos distribuidos en: hall-recibidor, amplio salón, cocina independiente, dos dormitorios, distribuidor y cuarto de baño. *Precio no negociable*. Excelente zona con todo tipo de comercios y servicios, muy bien comunicado por transporte público, a dos pasos de estación de Metro de Francos Rodríguez (L7) y a cinco minutos de estación de Metro de Estrecho (L1) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es agencia especializada en la venta de viviendas en los distritos de Tetuán y Chamberí con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario.",renew,False,3276.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle de Francos Rodríguez'}",True,False,4,True,
235,102141136,420000.0,flat,sale,107.0,True,3,2,barrio Berruguete,Madrid,Madrid,Tetuán,es,False,40.4598044,-3.7066245,False,https://www.idealista.com/inmueble/102141136/,"Venta en exclusiva con Housell, de particular a particular, sin comisión para el comprador Amplio piso de 107 m² en Madrid. La amplitud de esta vivienda proporciona a una familia con niños todo el espacio que necesita.  Se encuentra en un primer piso y se distribuye en amplio y luminoso salón de concepto abierto, unido a la cocina americana, amueblada y equipada con electrodomésticos, tres dormitorios y dos cuartos de baño completos. Además, el piso cuenta con gran terraza, para que descanses al aire libre, armarios empotrados y trastero, para optimizar tu espacio de almacenaje. Tiene un despacho completo desde el que poder trabajar con comodidad. El inmueble es todo exterior y se encuentra situado en una vía de fácil acceso, por su orientación sur, es una casa muy soleada en las horas centrales del día.  La vivienda, se vende amueblada y reformada, lista para entrar a vivir. En cuanto a las calidades, este piso dispone de aire acondicionado con bomba de calor, carpintería exterior de aluminio, suelos de tarima, que da mucha calidez a la vivienda y para que te sientas más seguro en tu hogar, la puerta principal es blindada.  Esta casa está situada en una zona bien comunicada, muy cerca de la parada de metro, de autobús y la estación de tren. Para mayor comodidad, la vivienda se encuentra muy cerca de un centro médico, un colegio y todos los servicios necesarios. En Housell te ofrecemos una gran selección de inmuebles que se adaptan a tu estilo de vida. No dejes escapar esta oportunidad para encontrar la casa perfecta para ti. h1o3u8s1e4l4l.",good,False,3925.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso'}",True,False,1,False,
236,100821336,360000.0,duplex,sale,98.0,True,2,2,"Calle de Ofelia Nieto, 10",Madrid,Madrid,Tetuán,es,False,40.4584066,-3.710611,True,https://www.idealista.com/inmueble/100821336/,"BRIGHT HOUSE INMOBILIARIA, gestiona la venta de este precioso Ático-Dúplex de 90 m2 y gran TERRAZA con maravillosas vistas de la Sierra de Madrid, situado a escasos 20 minutos andando del Paseo de La Castellana. Este luminoso y acogedor ático se distribuye en: Planta de Entrada. -Salón- Comedor con ventanal con salida directa a la estupenda terraza. -Cocina, totalmente equipada y muy luminosa - Aseo, con la función de aseo de cortesía -Terraza con toldo de recubrimiento y con tomas de electricidad y agua. Segunda Planta. - Pequeño hall distribuidor con armario empotrado y muy bien aprovechado por los propietarios para hacer las veces de vestidor. -Dormitorio principal abuhardillado con ventana en el techo que permite contemplar las estrellas. - Dormitorio segundo. En este espacio cabe cama de 1,20. También puede ser utilizado como despacho -Baño completo, con bañera y tragaluz en el techo. El edificio es de nueva construcción, 2009, consta de seis plantas y tres vecinos por planta. El ático se encuentra en la sexta planta, con ascensor, y tiene acceso directo desde la plaza de garaje que se encuentra en el aparcamiento privado del edificio. La situación es inmejorable, comunicado perfectamente, con un gran número de líneas de autobuses y dos paradas de metro en la misma puerta. El barrio es tranquilo y seguro, ideal para la gente deportista, con polideportivos con piscina cubierta, Centro Polideportivo Municipal Fernando Martín, a 5minutos a pie del Parque de la Dehesa de la Villa lo que permite disfrutar de agradables paseos tanto andando como en bicicleta. Muchas zonas verdes cercanas. Vivir en Madrid disfrutando de la vida al aire libre. Una gran oferta educativa y de ocio, numerosos colegios y guarderías, cercano al San Pablo CEU. supermercados Día, Mercadona y un sinfín de tiendas de barrio. Centro de Salud María Auxiliadora, farmacias y clínicas de todas las especialidades. En definitiva volver del trabajo y poder descansar en un entorno agradable y silencioso. El ático se entregará recién pintado y en perfecto estado El precio incluye una estupenda plaza de garaje en el mismo edificio. 98 m2 construidos 90 útiles m2 2 dormitorios 2 baños Terraza Segunda mano/Buen estado Armarios empotrados Año de construcción: 2009  Suroeste Cocina con electrodomésticos y casa amueblada Plaza de garaje incluida en el precio Certificación energética Consumo: (En trámite) Edificio Planta 6, Exterior Con ascensor Equipamiento Calefacción: Individual Aire acondicionado Ubicación Calle de Ofelia Nieto 10, Berruguete, Tetuán, Madrid Planta 6 Puerta A Urbanización plaza de garaje 20 Barrio Berruguete Distrito Tetuán Madrid, Madrid.",good,False,3673.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Berruguete, Madrid', 'title': 'Dúplex en Calle de Ofelia Nieto, 10'}",True,False,6,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
237,103353134,240000.0,penthouse,sale,91.0,True,2,1,Calle Barón del Castillo de Chirel,Madrid,Madrid,Tetuán,es,False,40.4600998,-3.70506,False,https://www.idealista.com/inmueble/103353134/,"Encantador ático de dos habitaciones con vistas exteriores. Cuenta con un salón luminoso y una terraza para disfrutar del aire libre.  Desde la terraza se puede apreciar una vista serena hacia un hermoso patio de manzana y a la misma calle de entrada del edificio. La cocina y el baño están abiertos a un patio interior. Estratégicamente ubicado en López de Haro, este ático ofrece una excelente conectividad y está rodeado de una amplia gama de comercios.  Con una terraza, este hogar acogedor y funcional es una oportunidad única para experimentar la vida urbana. REDFRIN CONSULTING MONCLOA, con más de 28 años en el sector inmobiliario, se especializa en la venta y alquiler de inmuebles de alto nivel en zonas exclusivas de Madrid. Contamos con una amplia cartera de viviendas, algunas de las cuales solo se anuncian en nuestra página web. No dude en llamarnos para obtener más información sin compromiso. El ático tiene una superficie construida de 91 m², 2 dormitorios, 1 baño y una terraza. Se encuentra en segunda mano/buen estado y fue construido en 1960. Está situado en la planta 4, es exterior y no cuenta actualmente con ascensor. La orientación es Norte y Sur.",good,False,2637.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Berruguete, Madrid', 'title': 'Ático en Calle Barón del Castillo de Chirel'}",True,False,4,False,
238,103213133,332000.0,flat,sale,76.0,True,2,1,Avenida del Doctor Federico Rubio y Galí,Madrid,Madrid,Tetuán,es,False,40.4502784,-3.7115076,False,https://www.idealista.com/inmueble/103213133/,"Piso en venta en Avenida del Doctor Federico Rubio y Galí. PISO LUMINOSO DE TRES HABITACIONES EN VENTA EN CUATRO CAMINOS. Muy cerca de la Avd. Pablo Iglesias encontramos esta vivienda, distribuida en tres habitaciones, cocina y cuarto de baño. Nada más llegar encontramos la primera habitación, le sigue la cocina, cuarto de baño y al fondo salón comedor y dormitorio. La vivienda se encuentra en un estado habitable, pero a reformar. Dispone de mucha tranquilidad y una bonita vista, ya que la zona de estar da a un parque y tiene una luz muy agradable.   ¿Te imaginas vivir aquí?",renew,False,4368.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Avenida del Doctor Federico Rubio y Galí'}",True,False,2,False,
239,101399590,189000.0,flat,sale,45.0,True,1,1,Calle de San Raimundo,Madrid,Madrid,Tetuán,es,False,40.4515814,-3.7087921,False,https://www.idealista.com/inmueble/101399590/,"¡Vivienda única a estrenar! Clikalia pone a la venta este inmueble exterior de 45 m2 en reforma. Se sitúa en la 1ª planta sin ascensor, en la calle San Raimundo, en Bellas Vistas. ¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. El inmueble consta de 1 habitación con armarios empotrados, salón-comedor, cocina abierta equipada y 1 baño. La vivienda cuenta además con aire acondicionado y calefacción. Este inmueble tiene una ubicación excelente ya que se encuentra a pocos minutos a pie de la Universidad Politécnica de Madrid, de la Facultad de Educación UCM y de varias residencias y colegios mayores. A su vez, está próximo a paradas de autobús y metro como Alvarado (L1). ¿Te interesa esta vivienda? ¡Llámanos! Clikalia está a tu disposición de lunes a viernes de 9.00h a 20.00h. La vivienda ha sido completamente reformada y está representada por imágenes reales tras la finalización de la obra. El mobiliario no está incluido en el precio, es representativo para visualizar las dimensiones reales de la estancia y un ejemplo de cómo queda la vivienda decorada.",good,False,4200.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle de San Raimundo'}",True,False,1,False,
240,103587887,326000.0,flat,sale,65.0,True,3,1,Calle de Jerónima Llorente,Madrid,Madrid,Tetuán,es,False,40.4519591,-3.7070443,False,https://www.idealista.com/inmueble/103587887/,"Grupo Inmobilia pone a la venta una vivienda situada en el barrio de Bellas Vistas, dentro del distrito de Tetuán,  Con sus 65m2 construidos, este agradable piso cuenta con todo el espacio que necesitas para vivir cómodamente o garantizar tú inversión. Se trata de una primera planta totalmente Exterior con terraza de unos 10 m2 con mucha luz  y  con orientación Sur. Por su parte, dispone de un amplio salón con cocina estilo americana abierta; equipada con electrodomésticos. Dispone de tres (03) dormitorios amplios  todos con doble ventana y cuenta además con un baño (01) completo, suelos de tarima y una buena distribución, entre otros. La propiedad ha sido cuidadosamente reformada para asegurar sacar el máximo potencial de espacio y confort. Cuenta con ventanas Climalit, suelos de tarima que aportan calidez, así como una cocina y baño totalmente renovados para un estilo de vida contemporáneo. Además, se han actualizado las instalaciones de fontanería y electricidad para garantizar tú seguridad y tranquilidad. La excelente conexión con el transporte público es otro de los grandes beneficios de este piso. A tan solo 6 minutos caminando, tendrás acceso al metro Estrecho (Línea 1), lo que te permitirá desplazarte al centro de Madrid con rapidez y facilidad. Además, la zona cuenta con una buena comunicación de autobuses para moverse cómodamente por la ciudad. La Vivienda cuenta con una ubicación privilegiada  rodeada de todo tipo de comercios y servicios entre ellos: Colegios e Institutos tanto públicos, concertados y privados, Centros de Salud, una amplia gama de Comercios,  grandes almacenes, farmacias, iglesias, gimnasios, hoteles, hasta zonas deportivas y una selección muy amplia de bares y restaurantes. ¡No dudes en contactar con nuestros asesores y planificar tú visita!.",good,False,5015.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle de Jerónima Llorente'}",True,False,1,False,
241,102306784,695000.0,flat,sale,106.0,True,3,2,barrio Bellas Vistas,Madrid,Madrid,Tetuán,es,False,40.4504095,-3.7089056,False,https://www.idealista.com/inmueble/102306784/,"Piso alto con vistas en Bellas Vistas La inmobiliaria de lujo Engel & Völkers ofrece esta luminosa vivienda con vistas espectaculares en una de las mejores zonas de la capital, rodeada de jardines privados en una urbanización con seguridad 24h.  Una séptima planta totalmente exterior en una moderna finca con portero físico y ascensores. Nos recibe un amplio hall (armario empotrado) que da paso a un amplio salón comedor con grandes ventanales, al lado una gran cocina. Tiene una pequeña terraza cubierta para lavandería, la zona de descanso se compone de 3 dormitorios, uno de ellos con baño en suite, y desde el pasillo se accede a otro baño completo.  La propiedad cuenta con aire acondicionado con bomba de calor en toda la vivienda, así como calefacción central y suelos de madera. El piso es ideal para entrar a vivir con todas las comodidades. Posibilidad de adquirir plaza de garaje en la misma finca. La propiedad está situada en el popular barrio de Bellas Vistas dentro del distrito de Tetuán, próxima a Dehesa de la Villa, uno de los mayores parques de Madrid Tetuán. Es un barrio que se está rejuveneciendo día a día con nuevas promociones.  Concentra un estupendo comercio para cubrir todas las necesidades de los residentes. También ofrece colegios, escuelas profesionales, iglesias, hospitales, zonas deportivas, gimnasios, talleres. El tradicional mercado de Maravillas se encuentra en la misma calle Bravo Murillo que es el límite del barrio por el este.  El barrio está rodeado de servicios, escuelas, y con acceso al metro línea 7 de Francos Rodríguez. La zona está muy bien comunicada también por su cercanía a Cuatro Caminos (metro y autobuses). Próxima a la Universidad Complutense y a Moncloa, con rápido acceso a la carretera de la Coruña.",good,False,6557.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso'}",True,False,7,True,
242,103300856,840000.0,flat,sale,148.0,True,3,3,Avenida de la Reina Victoria,Madrid,Madrid,Moncloa,es,False,40.4472115,-3.7142931,False,https://www.idealista.com/inmueble/103300856/,"El Piso de tus Sueños en Ciudad Universitaria, Moncloa Velzia te invita a descubrir un nivel completamente nuevo de lujo y comodidad en este espectacular piso de tres dormitorios. Con acabados de primera calidad y decoraciones exclusivas, nuestros pisos están diseñados para aquellos que buscan lo mejor en calidad de vida. Características Destacadas: Diseño Excepcional: Cada rincón de esta propiedad es una obra maestra del diseño, con acabados de alta gama y una estética que deslumbra. Amplitud: Con 148 metros cuadrados, este apartamento ofrece un espacio generoso, creando un ambiente acogedor para tu día a día. Privacidad y Confort: Situado en la segunda planta, disfrutarás de privacidad y comodidad, con la ventaja de un ascensor que te lleva directamente a tu refugio de lujo. Cocina de Ensueño: La cocina americana, equipada con electrodomésticos de alta gama, se integra perfectamente con el amplio salón comedor, creando un espacio ideal para la convivencia y la preparación de deliciosas comidas. Tres Baños: Cada dormitorio cuenta con su propio baño, lo que añade comodidad y privacidad para los residentes y sus invitados. Calefacción Eficiente: La calefacción individual por gas natural te permite controlar la temperatura a tu gusto, garantizando un ambiente cálido y confortable. Plaza de Garaje y Trastero: La propiedad incluye una plaza de garaje y un trastero, proporcionando comodidades adicionales para tu estilo de vida. Ventajas de Velzia: Garantía de Postventa: En Velzia, no solo ofrecemos propiedades excepcionales, sino que también respaldamos nuestra calidad con una sólida garantía de postventa. Tu satisfacción y tranquilidad son nuestra prioridad. Ubicación Estratégica: Este piso se encuentra estratégicamente ubicado cerca de opciones de transporte, supermercados y una amplia variedad de lugares de entretenimiento. Tu vida cotidiana será cómoda y llena de oportunidades. Visitar nuestros pisos es una experiencia completamente diferente. No solo adquieres una propiedad de alta calidad, sino también un nuevo estilo de vida. Este piso en Ciudad Universitaria, Moncloa, es una oportunidad única para quienes buscan un hogar de lujo en una ubicación privilegiada. No pierdas la oportunidad de hacerlo tuyo. Contáctanos hoy mismo para programar una visita y experimentar la diferencia que Velzia puede ofrecer.",good,False,5676.0,{'typology': 'flat'},"{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Piso en Avenida de la Reina Victoria'}",True,False,2,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
243,102629307,190000.0,flat,sale,45.0,True,1,1,Calle de Abel,Madrid,Madrid,Tetuán,es,False,40.4498272,-3.7080507,False,https://www.idealista.com/inmueble/102629307/,"Grupo Inmobilia pone a la venta en el barrio de Bellas Vistas, junto al metro Guzmán el Bueno, una excelente oportunidad. Aquí tienes algunos detalles adicionales sobre la vivienda: Características  Superficie construida: 45 metros cuadrados. Distribución: Una habitación, un baño, salón y cocina americana. Calidad de construcción: La vivienda se ha construido con materiales de alta calidad, incluyendo ventanas en todas sus estancias, armarios empotrados y puertas lacadas en blanco. Detalles del edificio: Año de construcción del edificio: 1957. ITE favorable: La Inspección Técnica del Edificio (ITE) favorable es una ventaja, ya que garantiza que el edificio cumple con los estándares de seguridad y mantenimiento requeridos. Costos y servicios: Gastos de comunidad bajos: e IBI bajos  Ubicación: Cerca del metro Guzmán el Bueno: La proximidad a una estación de metro es conveniente para el transporte público. Al lado de la Universidad Complutense de Madrid, CEU Servicios cercanos: La ubicación parece ofrecer una variedad de servicios y comodidades que facilitarán la vida cotidiana de los residentes. La vivienda se describe como ideal tanto para una primera vivienda como para una inversión. Esto sugiere que podría ser una buena opción tanto para aquellos que buscan un lugar para vivir como para aquellos interesados en comprar una propiedad con fines de inversión. Es importante ponerse en contacto con Grupo Inmobilia para obtener más detalles, programar una visita y verificar la disponibilidad.",good,False,4222.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle de Abel'}",True,False,bj,True,
244,102629364,330000.0,flat,sale,85.0,True,2,2,Calle de Abel,Madrid,Madrid,Tetuán,es,False,40.4502649,-3.7076167,False,https://www.idealista.com/inmueble/102629364/,"Grupo Inmobilia pone a la venta en exclusiva un piso a estrenar en el codiciado barrio Bellas Vistas, ubicado a 5 minutos a pie del metro Guzmán el Bueno en Madrid. Aquí tienes un resumen de las características principales del piso: Superficie: El piso tiene una superficie de 85 metros cuadrados. Luz natural: El piso cuenta con una gran cantidad de luz natural gracias a los amplios ventanales. Distribución: Las estancias incluyen un generoso salón con cocina americana, dos habitaciones con armarios empotrados y un baño. Además, se menciona un patio. Edificio: La vivienda se encuentra en un edificio construido en 1957 y se indica que está bien cuidado y tiene su ITE (Inspección Técnica de Edificios) en regla. Gastos: Se destaca que los gastos de comunidad e IBI son bajos. Ubicación: Se menciona que es una vivienda perfecta para una familia debido a su amplitud, luz natural y ubicación. Además, se resalta que es una excelente oportunidad de inversión en uno de los barrios más rentables y demandados de Madrid. Transporte: La ubicación es muy conveniente ya que está cerca de varias estaciones de metro, incluyendo Guzmán el Bueno, Estrecho y Francos Rodríguez. También se menciona la disponibilidad de diversas líneas de autobús. Servicios: El anuncio destaca la proximidad a todo tipo de servicios, así como centros médicos y de enseñanza. En resumen, este piso a estrenar en Bellas Vistas, Madrid, parece ser una oportunidad atractiva tanto para una familia como para inversores debido a su ubicación, luz natural y bajo costo de comunidad e IBI. Se recomienda visitarlo para obtener más detalles y evaluar su idoneidad.",good,False,3882.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle de Abel'}",True,False,bj,True,
245,102629280,299000.0,flat,sale,76.0,True,2,2,Calle de Abel,Madrid,Madrid,Tetuán,es,False,40.4520428,-3.7111173,False,https://www.idealista.com/inmueble/102629280/,"Grupo Inmobilia pone a la venta una excelente oportunidad de adquirir un piso nuevo en el Distrito Tetuán, específicamente en el barrio Bellas Vistas, a solo 5 minutos a pie de la estación de metro Guzmán el Bueno. Esta ubicación es muy conveniente debido a su proximidad al transporte público y a una calle tranquila y segura. Las características de esta vivienda son las siguientes: Luminosidad y Funcionalidad: La vivienda es exterior y se destaca por su luminosidad y funcionalidad, lo que significa que recibirás una buena cantidad de luz natural en todas las áreas de la casa. Distribución: Cuenta con un salón que incluye una cocina americana, lo que proporciona un espacio abierto y moderno. Además, dispone de dos habitaciones con armarios empotrados y dos baños amplios, lo que es ideal para una familia. Materiales de Calidad: La casa ha sido construida con los mejores materiales para garantizar la comodidad y durabilidad, lo que es esencial para la calidad de vida en una vivienda. Ventanas en Todas las Estancias: Todas las estancias cuentan con ventanas, lo que contribuye a la ventilación y la entrada de luz natural. Ubicación Estratégica: La ubicación es muy conveniente y está bien comunicada, lo que facilita el acceso a los servicios y lugares de interés en la zona. Además, se menciona que esta vivienda puede ser una excelente opción para una familia, dada su comodidad y ubicación. También se sugiere que podría ser una inversión rentable debido a la alta demanda en la zona, especialmente por su proximidad a las mejores universidades de Madrid. Si estás interesado en esta propiedad, te recomendaría ponerte en contacto con el Grupo Inmobilia para obtener más información y programar una visita para verla en persona.",good,False,3934.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle de Abel'}",True,False,bj,True,
246,102629365,185000.0,flat,sale,41.0,True,1,1,Calle de Abel,Madrid,Madrid,Tetuán,es,False,40.4500563,-3.7075022,False,https://www.idealista.com/inmueble/102629365/,"Grupo Inmobilia pone a la venta en el barrio de Bellas Vistas, junto al metro Guzmán el Bueno, una excelente oportunidad. Aquí tienes algunos detalles adicionales sobre la vivienda: Características  Superficie construida: 42 metros cuadrados. Distribución: Una habitación, un baño, salón y cocina americana. Calidad de construcción: La vivienda se ha construido con materiales de alta calidad, incluyendo ventanas en todas sus estancias, armarios empotrados y puertas lacadas en blanco. Detalles del edificio: Año de construcción del edificio: 1957. ITE favorable: La Inspección Técnica del Edificio (ITE) favorable es una ventaja, ya que garantiza que el edificio cumple con los estándares de seguridad y mantenimiento requeridos. Costos y servicios: Gastos de comunidad bajos: e IBI bajos  Ubicación: Cerca del metro Guzmán el Bueno: La proximidad a una estación de metro es conveniente para el transporte público. Al lado de la Universidad Complutense de Madrid, CEU Servicios cercanos: La ubicación parece ofrecer una variedad de servicios y comodidades que facilitarán la vida cotidiana de los residentes. La vivienda se describe como ideal tanto para una primera vivienda como para una inversión. Esto sugiere que podría ser una buena opción tanto para aquellos que buscan un lugar para vivir como para aquellos interesados en comprar una propiedad con fines de inversión. Es importante ponerse en contacto con Grupo Inmobilia para obtener más detalles, programar una visita y verificar la disponibilidad.",good,False,4512.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle de Abel'}",True,False,bj,True,
247,102780729,430000.0,flat,sale,83.0,True,2,2,"Calle Adela Balboa , 10",Madrid,Madrid,Tetuán,es,True,40.4483227,-3.7067573,True,https://www.idealista.com/obra-nueva/102780729/,"Adela Balboa 10 es una promoción singular que cuenta con dos edificios de viviendas de gran calidad, plazas de garaje y trasteros en el centro de Madrid, concretamente en el Distrito de Tetuán, actualmente el de mayor transformación de la ciudad. El nuevo edificio contará con la máxima calificación energética. La promoción está ubicada a escasos metros de la glorieta de Cuatro Caminos y al eje comercial de calle Bravo Murillo. Los edificios: Adela Balboa 10 es una promoción residencial de dos edificios de obra nueva cuyo programa consiste en 12 viviendas con trastero privado cada una de ellas, 12 plazas de garaje y zona ajardinada. El programa del inmueble consiste en 3 bajos de dos dormitorios cada uno de ellos, dos ellos dúplex, con posibilidad de crear accesos independientes y privativos a la zona ajardinada interior, 5 viviendas de dos dormitorios y 4 áticos de un dormitorio, 2 de ellos dúplex, éstos últimos con un gran terraza privativa e independiente.  En la construcción hemos priorizado la estética y el confort que aporta la utilización de materiales de la más alta calidad, que permiten, a su vez, la obtención de la máxima calificación energética. Las viviendas cuentan con climatización por suelo radiante-refrescante (frío-calor) con preinstalación de fan-coil a través de un sistema de aerotermia, ventanas de gran formato con rotura de puente térmico, cocinas amuebladas con electrodomésticos integrados de primeras marcas y armarios vestidos. Los edificios cuentan con ascensores que recorre todas las plantas. Todas las viviendas se entregan con un trastero privado ubicado en la planta sótano. El Barrio: Tetuán es un distrito céntrico de Madrid en proceso de transformación debido a su excelente ubicación y a su amplia vida de barrio, lo que está atrayendo a un gran número de familias, personas jóvenes y profesionales que quieren vivir en una ubicación privilegiada a un precio asequible. De hecho, es el distrito de mayor rentabilidad del centro de Madrid (El Confidencial, abril 2019) y el más prometedor de la capital (Expansión, abril 2020).",newdevelopment,True,5181.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle Adela Balboa , 10'}",False,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
248,102211425,436900.0,flat,sale,87.0,True,2,2,"Calle Adela Balboa , 10",Madrid,Madrid,Tetuán,es,True,40.4483227,-3.7067573,True,https://www.idealista.com/obra-nueva/102211425/,"Adela Balboa 10 es una promoción singular que cuenta con dos edificios de viviendas de gran calidad, plazas de garaje y trasteros en el centro de Madrid, concretamente en el Distrito de Tetuán, actualmente el de mayor transformación de la ciudad. El nuevo edificio contará con la máxima calificación energética. La promoción está ubicada a escasos metros de la glorieta de Cuatro Caminos y al eje comercial de calle Bravo Murillo. Los edificios: Adela Balboa 10 es una promoción residencial de dos edificios de obra nueva cuyo programa consiste en 12 viviendas con trastero privado cada una de ellas, 12 plazas de garaje y zona ajardinada. El programa del inmueble consiste en 3 bajos de dos dormitorios cada uno de ellos, dos ellos dúplex, con posibilidad de crear accesos independientes y privativos a la zona ajardinada interior, 5 viviendas de dos dormitorios y 4 áticos de un dormitorio, 2 de ellos dúplex, éstos últimos con un gran terraza privativa e independiente.  En la construcción hemos priorizado la estética y el confort que aporta la utilización de materiales de la más alta calidad, que permiten, a su vez, la obtención de la máxima calificación energética. Las viviendas cuentan con climatización por suelo radiante-refrescante (frío-calor) con preinstalación de fan-coil a través de un sistema de aerotermia, ventanas de gran formato con rotura de puente térmico, cocinas amuebladas con electrodomésticos integrados de primeras marcas y armarios vestidos. Los edificios cuentan con ascensores que recorre todas las plantas. Todas las viviendas se entregan con un trastero privado ubicado en la planta sótano. El Barrio: Tetuán es un distrito céntrico de Madrid en proceso de transformación debido a su excelente ubicación y a su amplia vida de barrio, lo que está atrayendo a un gran número de familias, personas jóvenes y profesionales que quieren vivir en una ubicación privilegiada a un precio asequible. De hecho, es el distrito de mayor rentabilidad del centro de Madrid (El Confidencial, abril 2019) y el más prometedor de la capital (Expansión, abril 2020).",newdevelopment,True,5022.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle Adela Balboa , 10'}",False,False,bj,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
