,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,superTopHighlight,floor,hasLift,parkingSpace
163,101934194,370000.0,flat,sale,54.0,True,1,1,"Calle San Epifanio, 9",Madrid,Madrid,Arganzuela,es,True,40.4019695,-3.7200203,True,https://www.idealista.com/obra-nueva/101934194/,"ÚLTIMAS VIVIENDAS A LA VENTA OBRA NUEVA TERMINADA Ya puedes visitarnos, agendando tu cita previa en nuestra página web. Estaremos encantados de atenderte, te esperamos. Gestilar lanza la promoción de obra nueva en Madrid Río, River Park. Se trata del único proyecto situado en primera línea del Parque Madrid Río. Cuenta con una ubicación inmejorable al encontrarse en el centro de Madrid, próximo a numerosos enclaves culturales, de ocio, restaurantes grandes empresas y centros comerciales tales como el C. C. Plaza Río 2, Príncipe Pío, Ópera, Gran Vía, Mercado de San Miguel y Puerta del Sol. River Park, es un moderno complejo residencial compuesto por 223 viviendas de 1, 2, 3 y 4 dormitorios con plazas de garaje y trasteros. El proyecto alberga extensas zonas comunes ajardinadas, pista de pádel, piscinas, carril de nado, área infantil, sala comunitaria, work space y gimnasio, entre otras, así como bajos comerciales con accesos desde el exterior, manteniendo así, la privacidad de la urbanización. El proyecto destaca por su moderno diseño y arquitectura de vanguardia, ideado en base a criterios sostenibles y contando con Calificación Energética A. Los pisos de obra nueva en Madrid Río cuentan con espacios luminosos y funcionales orientados al exterior y la mayoría de los mismos, disponen de terraza. River Park, vive tus sueños. OFICINA DE VENTAS, C/ SAN EPIFANIO, 7.",newdevelopment,True,6852.0,{'typology': 'flat'},"{'subtitle': 'Imperial, Madrid', 'title': 'Piso en Calle San Epifanio, 9'}",True,False,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
164,102737331,269000.0,flat,sale,97.0,False,4,1,Calle de Jacinto Verdaguer,Madrid,Madrid,Carabanchel,es,False,40.396717,-3.7169831,False,https://www.idealista.com/inmueble/102737331/,"NEGOHOME MADRID ofrece excelente Inmueble de 97 metros cuadrados según él catastro finca señorial, con portero físico, ubicado en una de las calles principales de la zona. El piso consta de pasillo recibidor, salón comedor con salida a la terraza, cuatro dormitorios, un baño completo con plato ducha y mampara y cocina amueblada y equipada. El inmueble cuenta con armarios empotrados de gran capacidad. VIVIENDA CON MUCHA POSIBLIDADES POR NO TENER MUROS DE CARGAS. El inmueble cuenta con excelente ubicación al lado de General Ricardo a 3 minutos que tiene varias líneas EMT 34-35-118-119 caminando, a 5 minutos del METRO Marques de Vadillo línea 5. Tiene acceso fácil acceso a la M30 Y A42. En NEGOHOME te ayudamos a encontrar la mejor HIPOTECA para la compra de tu casa. El piso se encuentra cerca del Parque Madrid Rio donde se puede disfrutar de un magnifico ambiente natural y muy agradable para pasear y practicar deportes. Tiene muy próximo ofertas de restauración y cultura, lugares próximos como el Matadero y Naves del Español. Para más información o visitarlo no dude en contactar con nuestro departamento comercial NEGOHOME MADRID GESTIÓN INMOBILIARIA.",good,False,2773.0,{'typology': 'flat'},"{'subtitle': 'Opañel, Madrid', 'title': 'Piso en Calle de Jacinto Verdaguer'}",True,False,False,2,True,
165,103270955,239900.0,flat,sale,72.0,True,4,1,Avenida manzanares,Madrid,Madrid,Carabanchel,es,False,40.4000756,-3.7204758,False,https://www.idealista.com/inmueble/103270955/,"Fabuloso piso en venta de 72M2 compuesto por un amplio y luminoso salón, una cocina totalmente equipada y amueblada, cuatro espaciosos dormitorios y un baño funcional con plato de ducha. La vivienda se vende semiamueblada y cuenta con ascensor, calefacción central y agua caliente con termo eléctrico.  Posee una perfecta ubicación, justo enfrente de Madrid Rio y próxima al Metro Marqués de Vadillo (L5), además de numerosas paradas de autobús.",renew,False,3332.0,{'typology': 'flat'},"{'subtitle': 'San Isidro, Madrid', 'title': 'Piso en Avenida manzanares'}",False,False,False,3,True,
166,102942399,1100000.0,flat,sale,151.0,True,3,2,Plaza de Francisco Morano,Madrid,Madrid,Arganzuela,es,False,40.4028678,-3.7165886,False,https://www.idealista.com/inmueble/102942399/,"GILMAR ACACIAS/EMBAJADORES te ofrece este magnifico piso nuevo a estrenar con calidades de lujo, 2 plazas de garaje y trastero incluidos en el precio. En la mejor urbanización privada de la zona Mahou-Calderón.  Excepcional vivienda de 151 m2 construidos, consta de 3 dormitorios y 2 baños (1 en suite), impresionante salón y cocina americana, con una terraza de esquina de 73 m2.  La vivienda se entrega este año y cuenta como zonas comunes: piscina, solarium, spa, zona crossfit, Gimnasio, parque infantil y sala club-gastroteca Cuenta con todo de ofertas de ocio, gastronomía y comercios a escasos metros de la vivienda. La zona dispone de todo tipo de servicios: supermercados, centro médico, lugares de ocio y restauración, colegios, etc. Está muy bien comunicada tanto por su cercanía a la estación de Pirámides, con las líneas 5 de metro y C1, C7, C10 y regional de Renfe, como a la estación de Puerta de Toledo, con la línea 5 de metro, como por diversas líneas de autobús cercanas (17, 36, 50, 62, N16). Concretamente en el barrio de Imperial, dentro del distrito de Arganzuela. Su proximidad al centro y a zonas culturales como El Matadero, El Museo Reina Sofía y Museo del Prado hacen de su ubicación un lugar perfecto para disfrutar de actividades culturales y de ocio sin prescindir de zonas recreacionales y de esparcimiento como Parque del Retiro y Madrid Rio. Su situación le confiere un atractivo único y especial. También debemos destacar las excelentes comunicaciones de las que goza esta vivienda, con movilidad directa a cualquier parte de Madrid y de España a través de la estación de Pirámides situada a escasos metros y con un rápido y sencillo acceso a la M-30 lo que supone una gran ventaja para circular por la ciudad evitando los atascos del centro. El sector goza de una gran dotación de servicios, centros de salud, colegios, gimnasios, así como una alta variedad de tiendas y mercados Disponemos de más de 30 oficinas en Madrid, Marbella, Estepona, Puerto Banús, Sevilla, Cádiz, Jerez e islas Canarias. Nuestra sede central está ubicada en la calle Goya, 47. Durante más de 38 años hemos demostrado nuestra profesionalidad y atención exquisita Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Madrid capital: -Arganzuela (Acacias, Delicias, Legazpi, Palos de Moguer, Chopera, Imperial). - Centro (Lavapiés) Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero.",good,False,7285.0,{'typology': 'flat'},"{'subtitle': 'Imperial, Madrid', 'title': 'Piso en Plaza de Francisco Morano'}",False,False,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
167,103215003,599000.0,flat,sale,124.0,True,3,2,Calle San Epifanio,Madrid,Madrid,Arganzuela,es,False,40.4005275,-3.7205867,False,https://www.idealista.com/inmueble/103215003/,"REF. 1826/104. ¡Tu hogar ideal te espera en la zona Imperial, Madrid!  EN ALFA INMOBILIARIA NO COBRAMOS HONORARIOS AL COMPRADOR, TRATO DIRECTO CON LA PROPIEDAD Y TE AYUDAMOS A CONSEGUIR LA MEJOR FINANCIACION. Este encantador piso de 3 dormitorios y 2 baños está listo para convertirse en tu nuevo hogar. Con un amplio salón/comedor y una acogedora cocina/lavadero, disfrutarás de comodidad y funcionalidad en cada rincón. Ubicado a pasos del majestuoso Parque Madrid Río y a pocos minutos de la estación de cercanía de Pirámides, este lugar ofrece una conexión perfecta con la ciudad. Además, su conveniente ubicación te brinda acceso cercano a supermercados, tiendas, farmacias, bares, restaurantes y mucho más. Con una plaza de garaje y un trastero, tendrás el espacio que necesitas para guardar tus pertenencias con comodidad. ¡No dejes pasar esta oportunidad de vivir en una zona vibrante y llena de comodidades! Contáctanos para conocer más detalles y agendar una visita. Tu nuevo hogar te está esperando.",good,False,4831.0,{'typology': 'flat'},"{'subtitle': 'Imperial, Madrid', 'title': 'Piso en Calle San Epifanio'}",True,False,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
168,103140738,599000.0,flat,sale,124.0,True,3,2,Calle San Epifanio,Madrid,Madrid,Arganzuela,es,False,40.4029302,-3.7170006,False,https://www.idealista.com/inmueble/103140738/,"Piso excepcionalmente ubicado en el corazón de Madrid Río. Forma parte de las pocas fincas que se integran directamente en el paseo del río Manzanares. Ubicado en la calle San Epifanio, en el borde del paseo de Madrid Río. Edificio construido en el año 2002. Espacios amplios y en excelentes condiciones de conservación. Zona ajardinada con piscina. Plaza de aparcamiento y trastero. Ascensor y acceso adaptado para personas con movilidad reducida. Calefacción individual de GAS NATURAL. Portero físico. Comunidad en constante crecimiento y evolución. Ubicación privilegiada debido a su ubicación única. Rodeada de zonas peatonales, áreas ajardinadas y parques infantiles. Ubicado en la PRIMERA PLANTA del edificio. Orientación hacia el OESTE. Distribución excepcional y diseñada para la comodidad de sus residentes. Espacioso hall de entrada. Generoso salón-comedor. Cocina independiente con terraza incorporada. Tres dormitorios con armarios empotrados. Aire acondicionado por conductos en todas las estancias. Dormitorio principal con baño en suite. Segundo baño de cortesía. Aire acondicionado por conductos para una temperatura agradable y uniforme en toda la casa. Excelente oportunidad de compra para una vivienda acogedora. Planta 1. con ascensor. Además, comentarte que contamos con un departamento financiero FINANZATE, Intermediación Financiera Eurocredit MAD S. L. en el cual puedes obtener un asesoramiento sin compromiso/sin coste para conocer tus posibilidades y tener mejores opciones y garantías a la hora de comprar. Nos dedicamos a la financiación por parte de los clientes a través de préstamos personales e hipotecarios; Según el perfil del cliente financiamos el 100%, 90% y el 80%. Tenemos la disponibilidad de asesores para llevar a cabo dicho asesoramiento financiero para que le puedan dar más información. Trabajamos con 16 entidades bancarias. Además, si no tiene aún casa y está buscando a través de la Inmobiliaria La Casa Agency podemos ayudarle de la mejor manera posible; No dude en obtener más información y llámenos para cualquier duda. Pásate por nuestra oficina y nuestro asesor financiero, te hará un estudio personalizado. No lo dudes más y ponte en contacto con nosotros, te ayudaremos en toda la gestión.",renew,False,4831.0,{'typology': 'flat'},"{'subtitle': 'Imperial, Madrid', 'title': 'Piso en Calle San Epifanio'}",True,False,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
169,103140770,310000.0,flat,sale,90.0,True,3,2,Calle Condes de Barcelona,Madrid,Madrid,Carabanchel,es,False,40.3973071,-3.7140953,False,https://www.idealista.com/inmueble/103140770/,"Negohome Madrid ofrece excelente inmueble en la zona de Madrid Rio. El inmueble esta reformado, consta de salón comedor, amplia cocina con office, dos baños completos y tres dormitorios uno de ellos en suite. La excelente distribución del mismo ofrece diversas posibilidades de adaptaciones para aquellos que prefieran un cambio.  El inmueble cuenta con excelente ubicación. Tiene al lado el metro Marques de Vadillo (línea 5). Tiene acceso directo a la M30 y fácil acceso a la A42. A pocos minutos de General Ricardos que tiene varias líneas EMT y de la Glorieta de Cádiz que tiene numerosas paradas de autobuses que comunican con todas las zonas de Madrid. Justo al lado tiene la parada de la línea 23 que hace trayecto por Antonio López y llega hasta la Plaza Mayor. Al lado del Puente Praga y Paseo Santa María de la Cabeza. El piso muy bien comunicado con el Centro de Madrid, Atocha, Retiro, al lado de Legazpi y otros lugares de gran importancia. El piso se encuentra al lado del Parque Madrid Rio donde se puede disfrutar de un magnifico ambiente natural y muy agradable para pasear y practicar deportes. Ubicado al lado de una de las calles más comerciales de la zona, al lado de Antonio López, donde los comercios y servicios resaltan su atractivo, la zona está rodeada de colegios, centros de salud, zonas verdes, mercados, bancos, tiendas, bares y restaurantes para deleite de visitantes y residentes. A pocos minutos andando se encuentra el nuevo centro comercial Madrid Rio 2. Tiene muy próximo ofertas de restauración y cultura, lugares próximos como el Matadero y Naves del Español. Para más información o visitarlo no dude en contactar con nuestro departamento comercial NEGOHOME MADRID GESTIÓN INMOBILIARIA. '.",good,False,3444.0,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Calle Condes de Barcelona'}",False,False,False,en,True,
170,102261730,160000.0,flat,sale,37.0,True,2,1,Calle Vicente Martín Arias,Madrid,Madrid,Carabanchel,es,False,40.397177,-3.7150946,False,https://www.idealista.com/inmueble/102261730/,"Piso de 37 m2 para entrar a vivir exterior luminoso en la zona de Comillas. Se distribuye en 2 dormitorios, salón, cocina independiente y baño. El suministro de agua caliente y calefacción son eléctricos. Bien ubicado junto a Madrid Río, en una zona rodeada de todos los servicios y comercios, al alcance de tu mano y sin molestos desplazamientos. Se encuentra cercana a la estación de Metro Marqués de Vadillo y de diferentes líneas de autobús, además del fácil y cómodo acceso a la vía de circunvalación M30 y la autovía A42. Por tanto, si estás buscando invertir con una rentabilidad asegurada, en perfectas condiciones de habitabilidad y rodeado de todo lo necesario para la vida diaria, ésta es la elección correcta. Ven a vernos y te informaremos personalmente de todo lo que necesites saber o bien, te acompañamos encantados a realizar una visita al inmueble.",good,False,4324.0,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Calle Vicente Martín Arias'}",True,False,False,,False,
171,101923814,144999.0,flat,sale,54.0,True,1,1,Calle Sallaberry,Madrid,Madrid,Carabanchel,es,False,40.3951909,-3.7186746,False,https://www.idealista.com/inmueble/101923814/,"Se vende PISO en el barrio de Comillas (Madrid) La vivienda es totalmente exterior, con gran iluminación, y se distribuye en un dormitorio amplio de 14 metros cuadrados, un baño, salón y cocina equipada.  Salón con varios ambientes, zona de comedor y zona de lectura.  Ideal como primera vivienda, vivienda de inversión por la alta demanda y rentabilidad de la zona, Muy bien ubicado entre los barrios de Comillas y Opañel. La zona está provista de colegios (San Viator), guarderías, supermercados (Dia a 200 metros, lidl a 600 metros, Carrefour a 500 metros, Ahorramás a 500 metros, Hiper Usera a 300 metros, de proximidad en la misma puerta) comercios de cercanía, gimnasios, bares, cafeterías y restaurantes, centro de salud, talleres y demás servicios necesarios para el día a día. Muy Próxima a Madrid Rio y al Centro Comercial Madrid Rio. ( Zona muy demandada). ¡MEJOR VEN A VERLO! Honorarios de la Inmobiliaria INCLUIDOS EN EL PRECIO FINAL. [IW].",good,False,2685.0,{'typology': 'flat'},"{'subtitle': 'Opañel, Madrid', 'title': 'Piso en Calle Sallaberry'}",False,False,False,bj,False,
172,102955361,299000.0,flat,sale,64.0,True,2,1,Paseo de los Melancólicos,Madrid,Madrid,Arganzuela,es,False,40.4045805,-3.7181353,False,https://www.idealista.com/inmueble/102955361/,"HouseLand pone a su disposición magnífica vivienda totalmente reformada con materiales de excelente calidad y muy luminosa. Consta de 64 metros cuadrados distribuidos de la siguiente manera: hall-recibidor, dos dormitorios amplios, cuarto vestidor de gran tamaño, cuarto de baño completo con plato de ducha, salón-comedor amplio y cocina americana totalmente equipada. La vivienda ha sido reformada en su totalidad, con materiales de primera calidad, suelos cerámicos, ventanas climalit con rotura de puente térmico y cerramiento en PVC, aire acondicionado en todas las estancias, encimera de alta resistencia en cocina, carpintería interior de madera lacada color blanco, paredes lisas.. . Cuenta con una ubicación inmejorable al encontrarse en el centro de Madrid, en el barrio de Imperial, uno de los barrios con mas proyección de la capital. Próximo a numerosos enclaves culturales, de ocio, restaurantes, grandes empresas y centros comerciales tales como el C. C. Plaza Río 2, Príncipe Pío, Ópera, Gran Vía, Mercado de San Miguel y Puerta del Sol, con todos los servicios a un paso de la vivienda, con muy buena comunicación, tanto por transporte público como por carretera, con paradas de autobús y metro a escasos minutos de la propiedad, así como fácil acceso a la M-30. No deje escapar esta gran oportunidad de vivir en uno de los barrios más centricos y con mayor proyección de la capital. ¡Financiación 100%! `Como no somos los únicos, decidimos ser los mejores´.",good,False,4672.0,{'typology': 'flat'},"{'subtitle': 'Imperial, Madrid', 'title': 'Piso en Paseo de los Melancólicos'}",False,False,False,1,True,
173,103282653,325000.0,flat,sale,57.0,True,1,1,barrio Imperial,Madrid,Madrid,Arganzuela,es,False,40.4033507,-3.7174315,False,https://www.idealista.com/inmueble/103282653/,"Fantástica vivienda en Imperial Engel & Völkers comercializa este fabuloso inmueble ubicado en Imperial en una zona inmejorable. Esta luminosa y alegre vivienda totalmente reformada con altas calidades, cuenta con una superficie total construida de 57 metros cuadrados, de los cuales 51 son útiles y se distribuye en 1 amplio dormitorio con armario empotrado, 1 baño completo con plato de ducha, un salón con amplio ventanal por el cual entra mucha luz natural y te permite disfrutar de unas vistas muy relajantes de frondosas arboledas, además en la misma estancia dispone de zona de comedor. Y por último la cocina que está muy bien pensada para aprovechar al máximo el espacio y dotada de electrodomésticos integrados de alta gama.  Se trata de un tercero exterior con orientación Norte, esto hace que disponga de mucha luz natural aportando una gran calidez. La finca que es del año 1996 se encuentra en excelentes condiciones y tiene portero físico. Se accede al portal con llave magnética de apertura, con doble portal de acceso de apertura automática al exterior a través de un sistema sensitivo de apertura y cuenta con doble ascensor. Excelente ubicación, el barrio Imperial es actualmente una de las opciones más interesantes para vivir en Madrid, uno de sus principales atractivos es que se encuentra pegado a Madrid Río, donde podrás disfrutar de largos paseos, de deportes al aire libre y de zonas de ocio infantil.  Está delimitado por el Puente de Segovia y la calle de Segovia al norte, la Ronda de Segovia y la calle de Toledo al este, y el río Manzanares al sur y al oeste. A escasos metros de Campus Madrid, espacio que Google ha creado con el objetivo de generar una comunidad de emprendimiento. Muy cercano al Puente Andorra que destaca por su forma, y cabe destacar que en el extremo este se encuentra ubicada la célebre Puerta de Toledo.  Se trata de un distrito céntrico y bien comunicado, pero con la tranquilidad de vivir en un barrio sin agobios ni turistas, con importantes incentivos culturales y zonas verdes.  Excelente comunicación en autobús con las paradas 41, 62, 65, C1 y C2, en tren C1 Y C5, y en metro con las líneas 10 y 5. Y cuenta con diversidad de servicios que hará tu rutina más cómoda.",good,False,5702.0,{'typology': 'flat'},"{'subtitle': 'Imperial, Madrid', 'title': 'Piso'}",True,False,False,3,True,
174,103333860,450000.0,flat,sale,109.0,True,3,2,barrio San Isidro,Madrid,Madrid,Carabanchel,es,False,40.3986176,-3.7199939,False,https://www.idealista.com/inmueble/103333860/,"¡Bienvenidos a Madrid Río! Esta espectacular vivienda ha sido completamente renovada con las mejores calidades y detalles que harán de tu hogar un oasis de confort y estilo.  Este precioso piso cuenta con tres acogedores dormitorios, un precioso y luminoso vestidor, dos elegantes baños y una cocina amplia que invita a disfrutar de la familia este espacio. Situada en la codiciada zona de Madrid Río, estarás rodeado de parques, zonas verdes y una vibrante vida urbana. Además, la proximidad a diversas opciones de ocio, cultura y gastronomía te brindará un estilo de vida inigualable. El edificio dispone de ascensor. Primeras calidades como ventanas de aluminio con rotura de puente térmico y oscilobatientes, persianas motorizadas, suelos en tarima, pintura lisa, puertas blanco lacado, baños con sanitarios y materiales de premium, iluminación muy cuidada con downlight, amplios armarios empotrados, fontanería y electricidad renovada.  Dispone de calefacción central por Gas Natural y agua caliente con caldera individual. No te pierdas la oportunidad de ser parte de esta experiencia única. ¡Contáctanos y descubre cómo esta propiedad puede ser el escenario perfecto para tu próxima etapa en la emocionante ciudad de Madrid! *** EXCELENTES CONDICIONES DE FINANCIACIÓN - POSIBILIDAD DE HIPOTECA HASTA EL 100% ***.",good,False,4128.0,{'typology': 'flat'},"{'subtitle': 'San Isidro, Madrid', 'title': 'Piso'}",False,False,False,1,True,
175,102021374,330000.0,flat,sale,84.0,True,2,2,"Calle de los Comuneros de Castilla, 4",Madrid,Madrid,Carabanchel,es,False,40.3957855,-3.7205316,True,https://www.idealista.com/inmueble/102021374/,"Vende Elegante y moderno piso con exclusiva reforma, en San Isidro. ArroyoAstur Inmobiliaria  contacto directo o whtasapp (Isabel ). PLAZA DE GARAJE APARTE. La vivienda con una superficie de 84 m2 distribuidos en hall, salón-comedor con cocina incorporada y acceso directo a la terraza, 2 dormitorios, 2 baños y habitación lavadero – plancha. despensa.  Cuenta con plaza de garaje en el mismo edificio, para coche y moto. Precio no incluido.  Distribución excelente, en un luminosos y bonito piso con una exclusiva reforma de alta gama finalizada en 2022 y en la que se han cuidado todos los detalles. Para entrar a vivir.  Accedemos desde hall de entrada a un amplio y moderno espacio abierto de salón, comedor y cocina incorporada con acceso directo a terraza con bonitas vistas despejadas. Muy luminoso, al ser 5 planta exterior. La cocina abierta con muebles altos y bajos en blanco cuenta con electrodomésticos encastrados de placa de inducción, campana, horno y microondas. Bonita barra de diseño con taburetes ideal para desayuno o comida de diario. Desde aquí, se accede a la terraza con vista despejada. El salón- comedor cuenta con todas las comodidades, persianas eléctricas, aire acondicionado por split y focos de luz led.  Los dos dormitorios son amplios, especialmente el de matrimonio con armario empotrado de gran almacenamiento y cuarto de baño incorporado en suite con ducha a ras de suelo de hidromasaje, romana y de teléfono, mampara a medida, lavabo con 2 senos con mueble, espejo con luz led incorporada y radiador toallero.  El dormitorio secundario, un espacio luminoso con armario empotrado gran almacenamiento cuenta con cuarto de baño completo con ducha, lavabo con mueble, y radiador toallero.  El piso cuenta con un útil y practico cuarto de lavado-plancha, despensa, espacio de almacenamiento y caldera gas natural, totalmente exterior.  Las cuidades calidades en toda la vivienda con preciosa tarima ancha de roble, paredes lisas en elegante combinación con el suelo de pizarra del baño, focos luz led en toda la vivienda, cerramiento climalit en ventanas oscilobatientes, hacen de este exclusivo piso un espacio moderno y actual para entrar a vivir.  Importante es el valor añadido de la plaza de garaje y moto en la misma finca, el edificio solo dispone de 5 plazas, en una zona de difícil aparcamiento.  Finca con ascensor y calefacción y el agua caliente individuales por caldera gas natural. Magnifica localización, muy próxima a la calle General Ricardos, pero sin el ruido del tránsito de vehículos, autobuses y personas. Muy cerca de todo tipo de comercios, servicios, colegios, ambulatorio, supermercados y tiendas de proximidad. A tan solo 10 minutos andando a Marqués de Vadillo y al popular Madrid Rio. Las comunicaciones y medios de transporte son excelentes, tanto por líneas de metro, 5 minutos metro Urgel y a 5 minutos del metro Oporto, como varias líneas de autobús. Muy buenas comunicaciones tanto por M – 30 y A – 42. ARROYOASTUR INMOBILIARIA somos una empresa con larga experiencia en el sector inmobiliario, le ofrecemos un servicio personalizado, serio y exclusivo, asegurando a nuestros clientes las máximas garantías de ÉXITO."".",good,False,3929.0,{'typology': 'flat'},"{'subtitle': 'San Isidro, Madrid', 'title': 'Piso en Calle de los Comuneros de Castilla, 4'}",True,False,False,5,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 15000.0}"
176,100545615,300000.0,flat,sale,120.0,False,4,3,"Paseo Imperial, 50",Madrid,Madrid,Arganzuela,es,False,40.4015333,-3.7153689,True,https://www.idealista.com/inmueble/100545615/,"OPORTUNIDAD INVERSOR INMUEBLES PROPIOS ALQUILER, TANTO CONTINUO COMO VACACIONAL, ZONA PRIVILEGIADA. POSIBILIDAD DE FINANCIACION 100% CUMPLIENDO CONDICIONES FINANCIERAS, . A reformar, PREPARALO A TU GUSTO Y PERSONALIDAD, GRANDES POSIBILIDADES, dispone al margen de los dos pisos de un local interior de 300 metros  Piso con 2 dormitorios y 1 baño. Edificio. 57m2 Piso con 2 dormitorios y 1 baño. Edificio. 63m2 Corazón histórico de la ciudad y famoso kilómetro cero, el Distrito Centro alberga los monumentos más conocidos de la ciudad, así como una de las zonas comerciales más importantes (calle Alcalá, Gran Vía y Calle Princesa), así como cultural (se encuentran los principales teatros de la ciudad). El distrito acoge la mayor concentración de poder político del país, con el Congreso de los Diputados, el Senado, el Banco de España o el Palacio Real. Pese que los barrios oficiales son 6, popularmente se divide en: Chueca, Lavapiés, La Latina, Malasaña, Maravillas, Las Vistillas, Austrias y Alonso Martínez. Inmogestion. inversión de activos inmobiliarios, compra-venta y alquiler de locales en rentabilidad, operaciones de compraventa y alquiler de oficinas, locales, pisos, naves y edificios en capital y toda su provincia.",renew,False,2500.0,{'typology': 'flat'},"{'subtitle': 'Imperial, Madrid', 'title': 'Piso en Paseo Imperial, 50'}",True,False,False,bj,False,
177,103223085,260000.0,flat,sale,64.0,True,2,1,Paseo Imperial,Madrid,Madrid,Arganzuela,es,False,40.4035057,-3.7160748,False,https://www.idealista.com/inmueble/103223085/,"activa casa vende vivienda completamente exterior muy luminosa, en excelente zona del Pasillo Verde. Se compone de 2 dormitorios, salón, cocina y baño. Ideal como primera vivienda o como inversión. Excelente zona con todos los servicios disponibles, colegios, institutos, centro de salud, centro de especialidades, locales de restauración, supermercados, comercios varios, etc. Además, su ubicación cercana a las estaciones de metro Puerta de Toledo y Pirámides, así como al Parque Madrid-Río, ofrece una excelente conexión y acceso a diferentes puntos de la ciudad.  No pierdas la oportunidad de visitar este maravilloso piso.  ¡Contáctanos para más información y concertar una visita!.",good,False,4063.0,{'typology': 'flat'},"{'subtitle': 'Imperial, Madrid', 'title': 'Piso en Paseo Imperial'}",True,False,False,en,True,
178,102943131,780000.0,flat,sale,130.0,True,4,2,Paseo de las Yeserías,Madrid,Madrid,Arganzuela,es,False,40.4002982,-3.7121467,False,https://www.idealista.com/inmueble/102943131/,"""Agencia inmobiliaria de MADRID zona PIRÁMIDES -ACACIAS - PASEO DE LAS YESERIAS. Vende piso de alta gama situado en pleno parque de Madrid Río en finca construida en el año 1999, considerada como una de las mejores fincas de la zona, perteneciendo a la primera fase de los denominados PARQUES PENINSULARES, cuenta con todos los servicios, vigilancia 24 horas, piscina, pista de pádel, parque infantil, zonas de acceso a los portales cubiertos, etc. La vivienda esta situada en la 4º planta con orientación este oeste y cuenta con dos ascensores, es exterior, distribuida en 4 dormitorios con armarios empotrados, 2 cuartos de baño completos de los cuales uno tiene bañera y el otro plato de ducha, salón-comedor amplio y cocina independiente con zona para tender la ropa.  La vivienda cuenta con armario empotrado en la entrada, aire acondicionado por conductos y calefacción individual a gas natural. En el precio de la vivienda se incluye la plaza de garaje situada en el sótano 1 y con acceso directo al garaje desde el propio ascensor. También se incluye trastero ubicado en la planta baja del edificio.  Ubicación inmejorable junto al parque de Madrid Río, cercano al Rastro de Madrid, Parque de la Chimenea, Paseo de Acacias, Pirámides, Glorieta Puerta de Toledo, excelente conexión en transporte público al Centro de Madrid, servicios de todo tipo, bares, restaurantes, mercados, bancos, etc. Zona con muchas áreas de ocio cercanas, pista de tenis, pista de patinaje, biblioteca, comercios, restaurantes, supermercados, carnicerías, centro comercial Madrid Río 2. Tiene disponible las líneas de Metro de Pirámides Línea 5 y RENFE de Pirámides o Embajadores.  Disponemos de departamento financiero para poderle orientar sobre las cuestiones hipotecarias. Estamos para atenderle en el horario de Lunes a Viernes de 09:30hs a 14:00hs y de 17:00hs a 21:00hs y los sábados de 10:00hs a 14:00hs. ¡Gracias por confiar en el verde"".",good,False,6000.0,{'typology': 'flat'},"{'subtitle': 'Acacias, Madrid', 'title': 'Piso en Paseo de las Yeserías'}",True,False,False,4,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
