,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,floor,hasLift,parkingSpace,dType,SubdType,dsugTextTit,dsugTexsubtit,dhasParking,dParkingIncl
220,103049657,295000.0,flat,sale,60.0,True,1,1,Calle de Juan del Risco,Madrid,Madrid,Tetuán,es,False,40.4576173,-3.7024868,False,https://www.idealista.com/inmueble/103049657/,"ALTOR PROPIEDADES pone a su disposición este piso de 1 habitación doble, salón, baño y cocina-comedor, muy luminoso con calefacción individual y aire acondicionado, ideal para vivir como para inversión. Zona con todo tipo de comercios y servicios, muy bien comunicado por transporte público, a siete minutos de estación de Metro de Estrecho (L1) y estación de Metro de Tetuán (L1) y a diez minutos de estación de Metro de Francos Rodríguez (L7) y varias líneas de autobús. Berruguete es un barrio del Distrito de Tetuán, situado en la zona noroeste de la ciudad de Madrid. Sus límites son al norte la calle Marqués de Viana y el Paseo de la Dirección, al sur la calle Francos Rodríguez, al este con la calle Bravo Murillo y al oeste con la calle Ofelia Nieto. Posee dos estaciones de metro en la línea 1, Tetuán y Estrecho y en la línea 7, la estación de Francos Rodríguez. Además, tiene gran cobertura con diferentes líneas de autobús (L. 11, 44,66, 126, 177). Berruguete es un barrio tradicional, con comercios y tiendas clásicas, que combinan con arquitecturas y servicios más modernos y en el que convive la gente joven, que ha llegado en los últimos años, con los vecinos de siempre. Un barrio céntrico y acogedor. ¡ No lo dude, contacte con nosotros y concierte una visita con nuestros asesores!",good,False,4917.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle de Juan del Risco'}",True,False,2,False,,flat,,Piso en Calle de Juan del Risco,"Berruguete, Madrid",,
221,103896338,920000.0,chalet,sale,184.0,,7,4,barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,False,40.4577554,-3.7150053,False,https://www.idealista.com/inmueble/103896338/,"De Salas, Consultores Inmobiliarios, le presenta este magnifico Chalet Independiente que se sitúa en Ciudad Universitaria, junto a la Dehesa de la Villa, uno de los pulmones verdes más destacados de la capital. Esta construcción está dividida en 2 viviendas con entradas independientes, lo que aporta muchísimas posibilidades de integración, así como la oportunidad de vivir en la vivienda principal y disponer de un despacho independiente, o la posibilidad de alquilar. La vivienda principal consta de 3 plantas: Accedemos a la planta principal mediante un hall de entrada, que nos da acceso a una amplia cocina muy luminosa con zona Office y despensa, y a una habitación/cuarto de estar. En planta baja dispone de un amplio salón y un baño completo con plato de ducha. En la primera planta se sitúan 2 habitaciones amplias, con armarios empotrados y aire acondicionado por Split, una tercera habitación un poco más pequeña, pero muy bien aprovechada, y un baño completo con cabina de ducha de hidromasaje. Todas las estancias son exteriores con buena iluminación natural. La vivienda secundaria está distribuida en 2 plantas: En planta baja se dispone de un salón muy luminoso con grandes ventanales y cocina americana. Un cuarto de aseo da servicio a esta planta. En la planta superior toda ella abuhardillada, se ubican 2 dormitorios con ventanas tipo Velux y aire acondicionado por Split, un despacho y un baño completo con plato de ducha. Bajo cubierta un hueco de considerables dimensiones, puede ser utilizado como trastero. Dichas viviendas comparten un patio interior, con toldo para los días soleados y un acceso de garaje con longitud de 11 metros y medio, que puede dar cabida a 2 coches. Un pequeño cuarto esconde un atractivo banco de trabajo para los amantes del bricolaje. Con una ubicación excepcional, esta vivienda tiene rápido acceso desde la A-6 y la M-30 y perfectamente comunicada con Madrid centro, a escasos 10 minutos andando de la estación de metro Francos Rodríguez y numerosas líneas de autobús. La zona completamente residencial, dispone de todo tipo de servicios educativos, culturales, deportivos, centros de salud y comercios, destacando por su proximidad al IES Virgen de la Paloma.",good,False,5000.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Casa independiente'}",True,False,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",chalet,independantHouse,Casa independiente,"Ciudad Universitaria, Madrid",True,True
222,103333071,335000.0,duplex,sale,101.0,True,3,2,Calle Berruguete,Madrid,Madrid,Tetuán,es,False,40.4578037,-3.7067226,False,https://www.idealista.com/inmueble/103333071/,"Extraordinario dúplex LISTO PARA ENTRAR A VIVIR en finca seminueva del año 2002, en la calle Berruguete, próximo a las calles de Villaamil y del Paseo de la Dirección, entreplanta, exterior. 101 m2 construidos distribuidos en dos plantas: Planta de acceso con hall-recibidor, amplio salón-comedor, cocina independiente con office, y aseo. Planta inferior con 3 dormitorios (dos de ellos dobles y uno individual), baño completo de gran tamaño con bañera hidromasaje y con trastero en su interior, y un cuarto-lavadero. Suelos de parquet, ventanas con doble acristalamiento, aire acondicionado, armarios empotrados, agua caliente y calefacción individual por gas natural. La vivienda además cuenta con un patio comunitario como tendedero. Zona con todo tipo de comercios y servicios, muy bien comunicado por transporte público, a siete minutos de estación de Metro de Estrecho (L1) y a diez minutos de estación de Metro de Francos Rodríguez (L7) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es agencia especializada en la venta de viviendas en los distritos de Tetuán y Chamberí con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario.",good,False,3317.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Berruguete, Madrid', 'title': 'Dúplex en Calle Berruguete'}",True,False,en,True,,flat,duplex,Dúplex en Calle Berruguete,"Berruguete, Madrid",,
223,101719337,215000.0,flat,sale,51.0,True,1,1,Calle de Bustillo del Oro,Madrid,Madrid,Tetuán,es,False,40.4600271,-3.7075098,False,https://www.idealista.com/inmueble/101719337/,"Extraordinario apartamento en FINCA SEMINUEVA (año 2005) y LISTO PARA ENTRAR A VIVIR, en el barrio de Berruguete, próximo al Paseo de la Dirección y la calle Panizo, 2ª planta, ascensor, exterior y muy luminoso. 51 m2 construidos distribuidos en: hall-recibidor, amplio salón-comedor, cocina independiente con gran ventana pasaplatos al salón, dormitorio con armarios empotrados y cuarto de baño con bañera. La vivienda además cuenta con cuarto trastero incluido en el precio y plaza de garaje opcional en finca próxima a la vivienda. Suelos de parquet, ventanas de aluminio lacado con cristal climalit. Zona con todo tipo de comercios y servicios, cerca del Parque Rodríguez Sahagún, y bien comunicada por transporte público, a menos de diez minutos de estación de Metro de Estrecho (L1) y de estación de Metro de Tetuán (L1) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es agencia especializada en la venta de viviendas en los distritos de Tetuán y Chamberí con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario.",good,False,4216.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle de Bustillo del Oro'}",True,False,2,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 15000.0}",flat,,Piso en Calle de Bustillo del Oro,"Berruguete, Madrid",True,False
224,104138757,245000.0,flat,sale,67.0,True,3,1,Calle de María Pedraza,Madrid,Madrid,Tetuán,es,False,40.4546266,-3.7108322,False,https://www.idealista.com/inmueble/104138757/,"REDPISO BRAVO MURILLO-BERRUGUETE vende EN EXCLUSIVA excelente piso CON MUCHÍSIMA LUZ Y DOS TERRAZAS junto a la Ciudad Universitaria, al final de la calle María Pedraza, la zona más tranquila de Bellas Vistas, a tan solo 1 minuto de la Avenida de Pablo Iglesias y a 10 minutos de la Dehesa de la Villa. Su cercanía a la Ciudad Universitaria, hace que la vivienda pueda generar una alta rentabilidad, gracias también a sus tres dormitorios y la luminosidad que tiene, sería perfecto para alquilar por habitaciones a estudiantes. Una tercera planta exterior muy luminosa con amplias vistas y doble orientación este y oeste, con dos terrazas y muchísima luz. Tiene una superficie de 66 m² útiles, distribuido en un gran salón-comedor con acceso a una terraza exterior, hall de entrada distribuidor con armario empotrado de gran fondo, una luminosa cocina, amueblada y equipada, con acceso a otra terraza con vistas a amplio patio de manzana, tres dormitorios, uno de ellos con armario empotrado y todos ellos con mucha luz. Dispone de un baño completo con ducha y bidé. Vivienda con suelos de parquet, dobles ventanas en todas las estancias y puertas de madera maciza. Calefacción y agua caliente individuales por gas natural con radiadores de aluminio. Finca sin ascensor. Situado en una zona muy tranquila, prácticamente al comienzo de Ciudad Universitaria, a escasos 5 minutos del Centro Deportivo Municipal de Francos Rodríguez y 6 minutos del metro de Francos Rodríguez, bien comunicado con amplia oferta de transporte público (líneas de autobús, 3, 44, 27, N21 y línea 1, 2, 6 y 7 de metro). Cuenta con gran oferta de comercio y ocio, supermercados, farmacias y colegios. Desde Redpiso Bravo Murillo-Berruguete ofrecemos un servicio integral a nuestros clientes para la obtención de su inmueble, facilidades a la hora de buscar financiación para sus operaciones, asesoramientos personalizados para definir bien los parámetros de búsqueda, entrega de documentación del piso, tramitación de la firma en notaría, entre otros muchos servicios. NO DEJE PASAR LA OPORTUNIDAD DE COMPRAR UN PISO LUMINOSO, CON TERRAZAS Y AL LADO DE LA DEHESA DE LA VILLA. Le esperamos en nuestra oficina de la Calle Francos Rodríguez 12 o bien puede contactar con nosotros en el teléfono.",good,False,3657.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle de María Pedraza'}",True,False,3,False,,flat,,Piso en Calle de María Pedraza,"Bellas Vistas, Madrid",,
225,103725387,179000.0,studio,sale,61.0,False,0,1,Calle del Panizo,Madrid,Madrid,Tetuán,es,False,40.460044,-3.7043915,False,https://www.idealista.com/inmueble/103725387/,"REDPISO BRAVO MURILLO-BERRUGUETE vende estupendo estudio con plaza de garaje en la calle Panizo, a tan solo 4 minutos de Ofelia Nieto, una de las principales vías de Tetuán. Se trata de una primera planta (según catastro bajo), con orientación sureste. Tiene una superficie de 61m² construidos con zonas comunes y 41m² construidos de vivienda según catastro, distribuido en un amplio salón con acceso a terraza y opción de hacer una habitación individual, cocina independiente y un baño completo con bañera. Suelo de parquet y ventanas climalit, puertas de madera, calefacción y agua caliente eléctrica. La plaza de garaje es cubierta, ubicada en la misma finca, y está incluida en el precio. Finca con ascensor construida en 2004. Excelente oportunidad de inversión dada su alta rentabilidad. Situado en una zona muy tranquila, a escasos 8 minutos del metro de Tetuán (Línea 1) y de la estación de Francos Rodríguez (Línea 7), bien comunicado con amplia oferta de transporte público (líneas de autobús, 3, 44, 27, N21 y línea 1, 2, 6 y 7 de metro). Cuenta con gran oferta de comercio y ocio, supermercados, farmacias, colegios y gimnasios. Desde Redpiso Bravo Murillo-Berruguete ofrecemos un servicio integral a nuestros clientes para la obtención de su inmueble, facilidades a la hora de buscar financiación para sus operaciones, asesoramientos personalizados para definir bien los parámetros de búsqueda, entrega de documentación del piso, tramitación de la firma en notaría, entre otros muchos servicios. APROVECHA LA OPORTUNIDAD DE COMPRAR UN PISO CON ALTA RENTABILIDAD Y VEN A VISITARLO. Le esperamos en nuestra oficina de la Calle Francos Rodríguez 12 o bien puede contactar con nosotros en el teléfono.",good,False,2934.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Berruguete, Madrid', 'title': 'Estudio en Calle del Panizo'}",True,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,studio,Estudio en Calle del Panizo,"Berruguete, Madrid",True,True
226,103614050,160000.0,studio,sale,42.0,True,0,1,Calle Panizo,Madrid,Madrid,Tetuán,es,False,40.4611607,-3.7049772,False,https://www.idealista.com/inmueble/103614050/,"Estupendo estudio amueblado Ideal para Inversores, ya que tiene inquilino hasta el 31 de Enero de 2026. Este precioso y acogedor estudio totalmente amueblado y equipado, dispone de un muy luminoso Salón comedor con amplios ventanales que dan al Balcón, con una moderna cocina americana con todos los electrodomésticos incorporados que da paso a una luminosa y acogedora habitación individual con balcón y una amplia cama de matrimonio, además de amplios armarios empotrados. Además dispone de una precioso baño completo recién reformado con ducha.  Los suelos son de tarima y el aire acondicionado con bomba de frío/calor. Este precioso estudio se encuentra en el barrio de Tetuán, uno de los barrios más emblemáticos y céntricos de Madrid, my cerca de las 5 Torres, de Plaza Castilla, a 5 minutos en coche de la Estación de Chamartín, y muy bien comunicado, a través de varias lineas de metro y autobuses, con cualquier parte de Madrid, a tan solo 10 minutos en coche del Aeropuerto Madrid Adolfo Suarez, rodeado de colegios, comercios, centros de salud, parques, y centros comerciales. No te pierdas esta fantástica oportunidad!",good,False,3810.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Berruguete, Madrid', 'title': 'Estudio en Calle Panizo'}",True,False,2,True,,flat,studio,Estudio en Calle Panizo,"Berruguete, Madrid",,
227,104227166,355000.0,duplex,sale,98.0,False,3,2,Calle de José Calvo,Madrid,Madrid,Tetuán,es,False,40.4566682,-3.706816,False,https://www.idealista.com/inmueble/104227166/,"Yellow Home Vende, vivienda. IDEAL PARA INVERSORES necesario poder contar con el 70% u 80% del valor total de la vivienda ¡No pierdas la oportunidad de estrenar este fabuloso dúplex en venta! Con una excelente ubicación en la zona de Tetuán, cerca de Francos Rodríguez, este inmueble es perfecto para quienes buscan comodidad y calidad de vida. Consta de 3 habitaciones, 2 baños con duchas y armarios empotrados, ideal para una familia. Además, su amplio y luminoso salón es perfecto para reuniones con amigos y familiares. La cocina es espaciosa y está equipada con todo lo necesario para preparar deliciosas comidas. Este inmueble es nuevo a estrenar y cuenta con ventanas que permiten la entrada de luz natural, creando un ambiente cálido y acogedor. ¿Necesitas una plaza de garaje? ¡No hay problema! Esta propiedad ofrece la opción de comprar una plaza de garaje para mayor comodidad. La ubicación de este dúplex es inmejorable, con servicios cercanos como supermercados, metro, colegios, comercios, centros comerciales, universidades y zonas de ocio. Además, no hay comisión al comprador y se recomienda reservar cita para visitarlo. Es importante tener en cuenta que esta propiedad se encuentra en la planta baja y no cuenta con ascensor, pero su excelente ubicación y características lo hacen una excelente oportunidad de inversión. ¡No dejes pasar esta oportunidad y contáctanos para reservar tu cita de visita!",good,False,3622.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Berruguete, Madrid', 'title': 'Dúplex en Calle de José Calvo'}",True,False,bj,True,,flat,duplex,Dúplex en Calle de José Calvo,"Berruguete, Madrid",,
228,100582080,269000.0,flat,sale,49.0,True,1,1,"Calle Sauco , 19",Madrid,Madrid,Tetuán,es,True,40.4604294,-3.7055245,True,https://www.idealista.com/obra-nueva/100582080/,"¡ÚLTIMAS UNIDADES! Sauco 19 es una Promoción de Obra Nueva ubicada en pleno corazón de Tetuán, en la céntrica calle Sauco con esquina al Paseo de la Dirección, actualmente uno de los barrios con mayor proyección y transformación urbanística residencial de Madrid y a tan solo 15 minutos del Estadio Santiago Bernabéu y el eje de la Castellana. El proyecto está avalado por el prestigioso Grupo Promotor ALMA. Está compuesto por 11 viviendas de 1 y 2 dormitorios con plaza de garaje y trastero que destacan por sus estancias funcionales, su eficiencia energética, y su doble orientación. Sus amplias terrazas, así como sus amenities aportan a este proyecto un alto carácter diferenciador respecto a las construcciones de la zona, al igual que sus zonas comunes, que incluyen piscina, gimnasio, y zona ajardinada. Los pisos de 1 dormitorio parten desde los 269.000 +IVA y los de 2 dormitorios parten desde los 399.000 € + IVA. Todas las viviendas se entregan con plaza de garaje (valorada en 25.000 €) y trastero incluidos en el precio. El proyecto se encuentra en construcción, cuya finalización está prevista para la primavera del 2025. * Las imágenes son orientativas y no contractuales.",newdevelopment,True,5490.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle Sauco , 19'}",True,False,3,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,"Piso en Calle Sauco , 19","Berruguete, Madrid",True,True
229,100582097,369000.0,penthouse,sale,73.0,True,1,1,"Calle Sauco , 19",Madrid,Madrid,Tetuán,es,True,40.4604294,-3.7055245,True,https://www.idealista.com/obra-nueva/100582097/,"¡ÚLTIMAS UNIDADES! Sauco 19 es una Promoción de Obra Nueva ubicada en pleno corazón de Tetuán, en la céntrica calle Sauco con esquina al Paseo de la Dirección, actualmente uno de los barrios con mayor proyección y transformación urbanística residencial de Madrid y a tan solo 15 minutos del Estadio Santiago Bernabéu y el eje de la Castellana. El proyecto está avalado por el prestigioso Grupo Promotor ALMA. Está compuesto por 11 viviendas de 1 y 2 dormitorios con plaza de garaje y trastero que destacan por sus estancias funcionales, su eficiencia energética, y su doble orientación. Sus amplias terrazas, así como sus amenities aportan a este proyecto un alto carácter diferenciador respecto a las construcciones de la zona, al igual que sus zonas comunes, que incluyen piscina, gimnasio, y zona ajardinada. Los pisos de 1 dormitorio parten desde los 269.000 +IVA y los de 2 dormitorios parten desde los 399.000 € + IVA. Todas las viviendas se entregan con plaza de garaje (valorada en 25.000 €) y trastero incluidos en el precio. El proyecto se encuentra en construcción, cuya finalización está prevista para la primavera del 2025. * Las imágenes son orientativas y no contractuales.",newdevelopment,True,5055.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Berruguete, Madrid', 'title': 'Ático en Calle Sauco , 19'}",True,False,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,penthouse,"Ático en Calle Sauco , 19","Berruguete, Madrid",True,True
230,102033080,275000.0,flat,sale,68.0,True,1,1,Calle de las Margaritas,Madrid,Madrid,Tetuán,es,False,40.4594548,-3.7094357,False,https://www.idealista.com/inmueble/102033080/,"Extraordinario apartamento A ESTRENAR, con GARAJE Y TRASTERO incluidos, y con ESTANCIAS ESPACIOSAS, construido con PRIMERAS CALIDADES, en la calle Margaritas, próximo a las calles de Francos Rodríguez y Villaamil, 1ª planta, ascensor, exterior y muy luminoso (orientación Este) con doble orientación y ventilación cruzada. 68 m2 construidos distribuidos en: distribuidor, amplio salón-comedor con gran ventanal a la calle, cocina americana completamente amueblada y equipada, un dormitorio doble con armarios empotrados vestidos y dos ventanas a patio de manzana, y cuarto de baño con plato de ducha. La vivienda además cuenta con cuarto trastero y plaza de garaje (en la misma finca y con acceso por ascensor montacoches) incluidos en el precio. Suelos de tarima flotante, paredes en liso, aire acondicionado, ventanas abatibles de aluminio con rotura de puente térmico y cristal climalit, carpintería interior de madera lacada en blanco, aire acondicionado por bomba de frío/calor, agua caliente comunitaria por placas solares con contadores individuales y/o por termo alterno eléctrico. Finca de OBRA NUEVA de ladrillo visto. Consulta con nosotros para ver más tipologías de apartamentos a la venta en esta misma finca. *Gastos de escrituración e IVA no incluidos en el precio* Excelente zona con todo tipo de comercios y servicios, muy bien comunicado por transporte público, a menos de diez minutos de estación de Metro de Francos Rodríguez (L7) y de estación de Metro de Estrecho (L1) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es agencia especializada en la venta de viviendas en los distritos de Tetuán y Chamberí con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario.",good,False,4044.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle de las Margaritas'}",True,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de las Margaritas,"Berruguete, Madrid",True,True
231,104240330,178000.0,flat,sale,35.0,True,1,1,barrio Berruguete,Madrid,Madrid,Tetuán,es,False,40.4547462,-3.7048409,False,https://www.idealista.com/inmueble/104240330/,"La Inmobiliaria Internacional CPM gestiona este amplio y luminoso piso en venta, de 35 m2, y 1 habitación; próximo a la estación de metro Estrecho, que consta de los siguientes elementos: Hall de entrada. Una cocina, totalmente equipada, con todos los electrodomésticos incluidos. Un salón comedor dividido en dos ambientes, con grandes ventanales, que lo convierten en muy luminoso, con estupendas vistas de la zona. 1 habitación muy luminosa, con armarios empotrados. 1 baño completo.  El espectacular piso, dispone de suelo de parquet, ventanas Climalit, vídeo portero, puerta blindada, agua caliente y calefacción individual por caldera de gas natural.  El edificio de estilo clásico, cuenta con ascensor.  Sobre la ubicación del piso, es inmejorable, ya que se encuentra cercano a la estación de metro Estrecho. Paradas de taxis y diferentes líneas de autobús paran enfrente del piso. El Acceso a la M-30 es muy rápido. Alrededor del inmueble se encuentran varios centros comerciales ( La Remonta Centro Comercial), colegios, (Salesianas Villaamil - Colegio María Auxiliadora), guarderías, museos, parques (Parque Barón) farmacias, hospitales y variedad de restaurantes.",good,False,5086.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso'}",False,False,bj,True,,flat,,Piso,"Berruguete, Madrid",,
232,103839754,335000.0,flat,sale,112.0,True,3,2,Calle de la Isla de Córcega,Madrid,Madrid,Tetuán,es,False,40.4594955,-3.7070918,False,https://www.idealista.com/inmueble/103839754/,"REDPISO BRAVO MURILLO-BERRUGUETE vende EN EXCLUSIVA excelente piso con trastero y plaza de garaje, ubicado en la calle Isla de Córcega, muy cerca de la calle Ofelia Nieto y Francos Rodríguez. Se trata de una primera planta exterior con una superficie de 112m² construidos con trastero, plaza de garaje y zonas comunes (dispone de gimnasio) y 102m² de vivienda, distribuido en un hall de entrada, salón-comedor, una cocina independiente totalmente amueblada y equipada con ventana a patio de manzana, tres dormitorios con armarios empotrados y vestidor, dos de ellos exteriores y además el principal con baño en suite y otro baño completo que da servicio al resto de habitaciones. Vivienda con suelos de tarima, ventanas de aluminio y climalit, paredes lisas y puertas de madera. Calefacción y agua caliente por gas natural. La plaza de garaje y el trastero están incluidos en el precio. Estupenda finca seminueva, del año 2001. Situada en una zona muy tranquila, a 6 minutos de la estación del metro Francos Rodríguez (Línea 7), a 10 minutos de Estrecho (Línea 1) y a 12 minutos de la Dehesa de la Villa. Bien comunicado con amplia oferta de transporte público (líneas de autobús, 3, 44, 27, N21 y línea 1, 2, 6 y 7 de metro). Cuenta con gran oferta de comercio y ocio, supermercados, farmacias, colegios y gimnasios. Desde Redpiso Bravo Murillo-Berruguete ofrecemos un servicio integral a nuestros clientes para la obtención de su inmueble, facilidades a la hora de buscar financiación para sus operaciones, asesoramientos personalizados para definir bien los parámetros de búsqueda, entrega de documentación del piso, tramitación de la firma en notaría, entre otros muchos servicios. APROVECHA LA OPORTUNIDAD DE COMPRAR UN PISO CON PLAZA DE GARAJE, TRASTERO Y GIMNASIO EN LA MISMA FINCA Y VEN A VISITARLO. Le esperamos en nuestra oficina de la Calle Francos Rodríguez 12 o bien puede contactar con nosotros en el teléfono.",good,False,2991.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle de la Isla de Córcega'}",True,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de la Isla de Córcega,"Berruguete, Madrid",True,True
233,103997767,589000.0,flat,sale,162.0,True,4,2,Calle de Bravo Murillo,Madrid,Madrid,Tetuán,es,False,40.4579903,-3.7022167,False,https://www.idealista.com/inmueble/103997767/,"En pleno barrio de Cuarto Caminos, nos encontramos con esta vivienda, con muchas posibilidades de reforma, situada en una segunda planta exterior. El piso tiene 144m2 distribuidos en hall de entrada, 4 dormitorios, todos exteriores dando a la tranquila Calle Tiziano, amplio salón principal con gran ventana, espaciosa cocina con despensa, un aseo y un baño completo.  La vivienda está situada a tan solo 3 minutos del Paseo de la Castellana. La cuidada finca es de 1950 con portal amplio y accesible con ascensor y servicio de portería. Cuenta además con 2 plazas de garaje. En la zona encontrarás todos los servicios necesarios, como colegios, guarderías, amplia oferta de restauración, comercios, farmacias, centro de salud y entidades bancarias. Cuenta también con excelente comunicación de transporte público.  Aprovecha esta oportunidad para crear el hogar de tus sueños. Somos INMOPLUS, un grupo de asesores inmobiliarios, especializados en acompañar a las personas que se encuentran en la situación de comprar o vender un activo inmobiliario. Para ello, contamos con los mejores profesionales del sector, en las mejores zonas de la Comunidad de Madrid, con especial presencia en la Zona Noroeste de la capital. Son más 10 años de años los que llevamos trabajando con un objetivo común No se trata solo de comprar una propiedad, se trata de encontrar el lugar donde puedes ser verdaderamente feliz.",renew,False,3636.0,{'typology': 'flat'},"{'subtitle': 'Cuzco-Castillejos, Madrid', 'title': 'Piso en Calle de Bravo Murillo'}",True,False,2,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de Bravo Murillo,"Cuzco-Castillejos, Madrid",True,True
234,103353134,240000.0,penthouse,sale,91.0,True,2,1,Calle Barón del Castillo de Chirel,Madrid,Madrid,Tetuán,es,False,40.4600998,-3.70506,False,https://www.idealista.com/inmueble/103353134/,"Encantador ático de dos habitaciones con vistas exteriores. Cuenta con un salón luminoso y una terraza para disfrutar del aire libre.  Desde la terraza se puede apreciar una vista serena hacia un hermoso patio de manzana y a la misma calle de entrada del edificio. La cocina y el baño están abiertos a un patio interior. Estratégicamente ubicado en López de Haro, este ático ofrece una excelente conectividad y está rodeado de una amplia gama de comercios.  Con una terraza, este hogar acogedor y funcional es una oportunidad única para experimentar la vida urbana. REDFRIN CONSULTING MONCLOA, con más de 28 años en el sector inmobiliario, se especializa en la venta y alquiler de inmuebles de alto nivel en zonas exclusivas de Madrid. Contamos con una amplia cartera de viviendas, algunas de las cuales solo se anuncian en nuestra página web. No dude en llamarnos para obtener más información sin compromiso. El ático tiene una superficie construida de 91 m², 2 dormitorios, 1 baño y una terraza. Se encuentra en segunda mano/buen estado y fue construido en 1960. Está situado en la planta 4, es exterior y no cuenta actualmente con ascensor. La orientación es Norte y Sur.",good,False,2637.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Berruguete, Madrid', 'title': 'Ático en Calle Barón del Castillo de Chirel'}",True,False,4,False,,flat,penthouse,Ático en Calle Barón del Castillo de Chirel,"Berruguete, Madrid",,
235,103587986,178000.0,flat,sale,33.0,False,2,1,Calle de Mariano Fernández,Madrid,Madrid,Tetuán,es,False,40.4573416,-3.7043961,False,https://www.idealista.com/inmueble/103587986/,"¡OPORTUNIDAD DE INVERSION!  Este piso en venta es ideal tanto para entrar a vivir como para obtener una rentabilidad asegurada. Con una reforma completa, esta vivienda de 33 metros cuadrados ofrece un salón-comedor acogedor y una cocina equipada con lavavajillas, microondas y frigorífico. Además, cuenta con dos dormitorios, uno de ellos con un armario empotrado, y un baño completo. No tendrás que preocuparte por el clima, ya que dispone de aire acondicionado por Split con bomba frío y calor. También cuenta con gas natural y techos altos de 3.21 metros. Situado en la planta baja, este piso ofrece comodidad y accesibilidad.  No dejes pasar esta oportunidad única de adquirir un inmueble con todas estas características.  Somos una empresa joven y dinámica que entiende las necesidades de nuestros clientes y ofrece soluciones para cada caso. Llevamos años en el sector inmobiliario y tenemos la suerte de haber formado un gran equipo de personas y profesionales. Ponemos mucho empeño y utilizamos la transparencia para que las cosas salgan bien, lo primero para nosotros son las personas, por eso queremos conocerte. Porque en cada compra, venta o alquiler, PENSAMOS EN TI. VETUCA es tu consultora inmobiliaria para la venta y alquiler rápido y seguro. Especialistas en las mejores zonas de Madrid, cubriendo todas las necesidades inmobiliarias, tasaciones inmobiliarias gratuitas valor de mercado. VENDEMOS TU CASA. No dudes en llamarnos, estamos a tu disposición.",good,False,5394.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle de Mariano Fernández'}",True,False,bj,True,,flat,,Piso en Calle de Mariano Fernández,"Berruguete, Madrid",,
